鄉	乡
響	响
嚮	向
薌	芗
饗	飨
餉	饷
噓	嘘
虛	虚
許	许
憲	宪
搟	擀
獻	献
軒	轩
獫	猃
險	险
驗	验
嚇	吓
鬩	阋
縣	县
絃	弦
峴	岘
懸	悬
顯	显
現	现
絢	绚
莧	苋
蜆	蚬
賢	贤
鉉	铉
頁	页
俠	侠
協	协
夾	夹
峽	峡
愜	惬
挾	挟
浹	浃
狹	狭
硤	硖
篋	箧
脅	胁
莢	荚
蛺	蛱
鋏	铗
鉿	铪
頰	颊
瀅	滢
瀠	潆
荊	荆
滎	荥
熒	荧
瑩	莹
螢	萤
鎣	蓥
陘	陉
號	号
壺	壶
鬍	胡
戶	户
護	护
滬	沪
滸	浒
灝	灏
縞	缟
蠔	蚝
鎬	镐
顥	颢
鶘	鹕
渾	浑
琿	珲
閽	阍
餛	馄
鬨	哄
紅	红
葒	荭
訌	讧
鴻	鸿
華	华
嘩	哗
樺	桦
畫	画
禍	祸
話	话
貨	货
鈥	钬
鏵	铧
驊	骅
確	确
擴	扩
穫	获
鑊	镬
喚	唤
奐	奂
汍	丸
換	换
歡	欢
渙	涣
煥	焕
環	环
紈	纨
繯	缳
還	还
鍰	锾
鯇	鲩
鰥	鳏
闊	阔
況	况
謊	谎
貺	贶
鰉	鳇
黃	黄
噦	哕
會	会
劊	刽
迴	回
佪	徊
懷	怀
檜	桧
匯	汇
澮	浍
燴	烩
獪	狯
繪	绘
膾	脍
薈	荟
詼	诙
誨	诲
賄	贿
鄶	郐
劃	划
獲	获
橫	横
黌	黉
嘵	哓
囂	嚣
餚	肴
曉	晓
梟	枭
驍	骁
後	后
詬	诟
詡	诩
鱟	鲎
勛	勋
塤	埙
壎	埙
暈	晕
葷	荤
訓	训
諼	谖
燬	毁
毀	毁
揮	挥
暉	晖
彙	汇
諱	讳
輝	辉
虧	亏
攜	携
鵂	鸺
譎	谲
鷸	鹬
兇	凶
洶	汹
訢	欣
釁	衅
扢	扦
紇	纥
訖	讫
撳	揿
欽	钦
興	兴
晞	曦
戲	戏
犧	牺
誒	诶
餼	饩
擷	撷
纈	缬
詰	诘
頡	颉
